AUDIT_YEAR,org_level,org_code,org_name,category,breakdown,numerator,denominator,percentage
2020_21,ICS,QT6,NHS Cornwall and The Isles Of Scilly Integrated Care Board,Basal bolus by Age band,Age_25_to_29,185,2140,8.644859813
2020_21,ICS,QT6,NHS Cornwall and The Isles Of Scilly Integrated Care Board,Basal bolus by Deprivation,Least deprived,55,2140,2.570093458
2020_21,ICS,QT6,NHS Cornwall and The Isles Of Scilly Integrated Care Board,Basal bolus by Age band,Age_30_to_39,340,2140,15.88785047
2020_21,ICS,QT6,NHS Cornwall and The Isles Of Scilly Integrated Care Board,Basal bolus by Age band,Age_80_plus,45,2140,2.102803738
2020_21,ICS,QT6,NHS Cornwall and The Isles Of Scilly Integrated Care Board,Basal bolus by Age band,Age_50_to_59,490,2140,22.89719626
2020_21,ICS,QT6,NHS Cornwall and The Isles Of Scilly Integrated Care Board,Basal bolus by Deprivation,2nd least deprived,285,2140,13.31775701
2020_21,ICS,QT6,NHS Cornwall and The Isles Of Scilly Integrated Care Board,HbA1c <= 58 mmol/mol by Treatment type,Fixed mix,30,95,31.57894737
2020_21,ICS,QT6,NHS Cornwall and The Isles Of Scilly Integrated Care Board,HbA1c <= 58 mmol/mol by Age band,Age_25_to_29,50,155,32.25806452
2020_21,ICS,QT6,NHS Cornwall and The Isles Of Scilly Integrated Care Board,Insulin pump by Age band,Age_25_to_29,20,270,7.407407407
2020_21,ICS,QT6,NHS Cornwall and The Isles Of Scilly Integrated Care Board,Insulin pump by Age band,Age_30_to_39,50,270,18.51851852
2020_21,ICS,QT6,NHS Cornwall and The Isles Of Scilly Integrated Care Board,Insulin pump by Deprivation,2nd least deprived,40,270,14.81481481
2020_21,ICS,QT6,NHS Cornwall and The Isles Of Scilly Integrated Care Board,Insulin pump by Deprivation,Least deprived,5,270,1.851851852
2020_21,ICS,QT6,NHS Cornwall and The Isles Of Scilly Integrated Care Board,Insulin pump by Age band,Age_80_plus,5,270,1.851851852
2020_21,ICS,QT6,NHS Cornwall and The Isles Of Scilly Integrated Care Board,Insulin pump by Deprivation,3rd most deprived,115,270,42.59259259
2020_21,ICS,QT6,NHS Cornwall and The Isles Of Scilly Integrated Care Board,Insulin pump by Age band,Age_70_to_79,15,270,5.555555556
2020_21,ICS,QT6,NHS Cornwall and The Isles Of Scilly Integrated Care Board,HbA1c <= 58 mmol/mol by Treatment type,Basal bolus,440,1780,24.71910112
2020_21,ICS,QT6,NHS Cornwall and The Isles Of Scilly Integrated Care Board,HbA1c <= 58 mmol/mol by Deprivation Quintile,3rd most deprived,240,860,27.90697674
2020_21,ICS,QT6,NHS Cornwall and The Isles Of Scilly Integrated Care Board,HbA1c <= 58 mmol/mol by Deprivation Quintile,2nd least deprived,90,295,30.50847458
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Age band,Age_19_to_24,630,6585,9.567198178
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Age band,Age_25_to_29,615,6585,9.339407745
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Age band,Age_30_to_39,1250,6585,18.98253607
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Age band,Age_40_to_49,1290,6585,19.58997722
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Age band,Age_50_to_59,1385,6585,21.03264996
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Age band,Age_60_to_69,835,6585,12.68033409
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Age band,Age_70_to_79,440,6585,6.681852696
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Age band,Age_80_plus,140,6585,2.126044039
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",BMI group,Healthy weight,1510,6585,22.93090357
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",BMI group,Obese,745,6585,11.3135915
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",BMI group,Overweight,1580,6585,23.99392559
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",BMI group,Severely obese,370,6585,5.618830676
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",BMI group,Underweight,70,6585,1.06302202
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",BMI group,unknown,2310,6585,35.07972665
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Deprivation,1 - most deprived,165,6585,2.505694761
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Deprivation,2 - 2nd most deprived,630,6585,9.567198178
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Deprivation,3 - 3rd most deprived,1085,6585,16.47684131
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Deprivation,4 - 2nd least deprived,1440,6585,21.86788155
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Deprivation,5 - least deprived,3260,6585,49.50645406
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Deprivation,unknown,5,6585,0.075930144
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Diabetes duration,< 1 year,195,6585,2.961275626
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Diabetes duration,10-14 years,830,6585,12.60440395
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Diabetes duration,1-4 years,550,6585,8.352315869
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Diabetes duration,15-19 years,880,6585,13.36370539
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Diabetes duration,20-29 years,1450,6585,22.01974184
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Diabetes duration,30-39 years,965,6585,14.65451784
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Diabetes duration,40-49 years,620,6585,9.415337889
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Diabetes duration,50 plus years,335,6585,5.087319666
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Diabetes duration,5-9 years,760,6585,11.54138193
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Diabetes duration,unknown,5,6585,0.075930144
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Ethnicity group,Asian,240,6585,3.644646925
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Ethnicity group,Black,100,6585,1.518602885
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Ethnicity group,Mixed,80,6585,1.214882308
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",ethnicity group,Other,55,6585,0.835231587
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",ethnicity group,unknown,370,6585,5.618830676
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",ethnicity group,White,5740,6585,87.16780562
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Smoking status,1 - current smoker,1015,6585,15.41381929
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Smoking status,2 - ex-smoker,1505,6585,22.85497342
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Smoking status,3 - non-smoker,295,6585,4.479878512
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Smoking status,4 - never smoked,3750,6585,56.9476082
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Smoking status,unknown,15,6585,0.227790433
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Glucose technology,Flash,2275,6585,34.54821564
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Glucose technology,CGM,5,6585,0.075930144
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Glucose technology,CLS,5,6585,0.075930144
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c achieved,2 - 48 < HbA1c <= 53,585,5365,10.90400746
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c achieved,1 - HbA1c <= 48,700,5365,13.04753029
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c achieved,4 - 58 < HbA1c <= 69,1560,5365,29.07735322
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c achieved,5 - 69 < HbA1c <= 86,1155,5365,21.52842498
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c achieved,3 - 53 < HbA1c <= 58,775,5365,14.44547996
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c achieved,6 - HbA1c > 86,555,5365,10.34482759
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c achieved,HbA1c value unknown,35,5365,0.652376514
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c measured,HbA1c measured,5475,6585,83.14350797
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",insulin regimen,2. Basal bolus,5655,6585,85.87699317
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",insulin regimen,1. Insulin pump,695,6585,10.55429005
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",insulin regimen,3. Fixed mix,230,6585,3.492786636
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Service location,specialist services,3085,6585,46.84889901
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Treatment targets,All 3 TTs,1115,4600,24.23913043
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Treatment targets,Blood Pressure <= 140/80,3575,4945,72.29524772
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Care processes,All 8 CPs measured,2690,6585,40.85041762
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Care processes,BMI measured,4700,6585,71.37433561
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Care processes,creatinine measured,5345,6585,81.16932422
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Care processes,HbA1c measured,5475,6585,83.14350797
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Care processes,foot_exam measured,3850,6585,58.46621109
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Care processes,albumin measured,3620,6585,54.97342445
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Care processes,BP measured,5085,6585,77.22095672
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Care processes,cholesterol measured,4960,6585,75.32270311
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Care processes,smoking measured,5835,6585,88.61047836
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Treatment targets,Combined prevention,2835,3950,71.7721519
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Treatment targets,HbA1c <= 58 mmol/mol,2055,5330,38.55534709
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Treatment targets,Primary prevention,2435,3485,69.87087518
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Treatment targets,Secondary prevention,400,465,86.02150538
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c <= 58 mmol/mol by Treatment type,Insulin pump,300,585,51.28205128
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c <= 58 mmol/mol by Age band,Age_25_to_29,215,480,44.79166667
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c <= 58 mmol/mol by Deprivation Quintile,2nd most deprived,140,515,27.18446602
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c <= 58 mmol/mol by Deprivation Quintile,3rd most deprived,300,880,34.09090909
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c <= 58 mmol/mol by Deprivation Quintile,2nd least deprived,440,1155,38.0952381
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c <= 58 mmol/mol by Deprivation Quintile,Least deprived,1140,2635,43.26375712
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c <= 58 mmol/mol by Age band,Age_19_to_24,180,465,38.70967742
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c <= 58 mmol/mol by Deprivation Quintile,Most deprived,35,140,25
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Insulin pump by Deprivation,2nd most deprived,45,695,6.474820144
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Basal bolus by Age band,Age_30_to_39,1070,5655,18.92130858
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Basal bolus by Age band,Age_80_plus,115,5655,2.033598585
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Basal bolus by Deprivation,3rd most deprived,950,5655,16.79929266
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Basal bolus by Age band,Age_25_to_29,535,5655,9.460654288
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Basal bolus by Age band,Age_50_to_59,1200,5655,21.22015915
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Basal bolus by Deprivation,Most deprived,150,5655,2.652519894
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Basal bolus by Deprivation,2nd least deprived,1255,5655,22.19274978
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Basal bolus by Age band,Age_19_to_24,530,5655,9.372236958
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Basal bolus by Age band,Age_40_to_49,1125,5655,19.8938992
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Basal bolus by Age band,Age_60_to_69,705,5655,12.4668435
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Basal bolus by Age band,Age_70_to_79,370,5655,6.542882405
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Basal bolus by Deprivation,2nd most deprived,545,5655,9.637488948
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Basal bolus by Deprivation,Least deprived,2755,5655,48.71794872
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Basal bolus by Deprivation,unknown,5,5655,0.08841733
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c <= 58 mmol/mol by Age band,Age_30_to_39,420,960,43.75
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c <= 58 mmol/mol by Age band,Age_40_to_49,380,1065,35.68075117
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",HbA1c <= 58 mmol/mol by Age band,Age_80_plus,30,90,33.33333333
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Insulin pump by Age band,Age_19_to_24,90,695,12.94964029
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Insulin pump by Age band,Age_40_to_49,140,695,20.14388489
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Insulin pump by Age band,Age_60_to_69,75,695,10.79136691
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Fixed mix by Deprivation,2nd least deprived,50,230,21.73913043
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Fixed mix by Deprivation,Least deprived,95,230,41.30434783
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Fixed mix by Age band,Age_19_to_24,15,230,6.52173913
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Fixed mix by Age band,Age_60_to_69,55,230,23.91304348
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Fixed mix by Age band,Age_70_to_79,35,230,15.2173913
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Fixed mix by Age band,Age_30_to_39,30,230,13.04347826
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Fixed mix by Age band,Age_50_to_59,35,230,15.2173913
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Fixed mix by Deprivation,2nd most deprived,40,230,17.39130435
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Fixed mix by Age band,Age_25_to_29,10,230,4.347826087
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Fixed mix by Age band,Age_40_to_49,25,230,10.86956522
2020_21,ICS,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",Fixed mix by Age band,Age_80_plus,20,230,8.695652174
